Com,HetAdv,HomAdv,Count,HetPrev,HomPrev
7.618,0.00122,-100,4294967295,0,0
7.618,0.00135,-100,4294967295,0,0
7.618,0.0015,-100,4294967295,0,0
7.618,0.00167,-100,4294967295,0,0
7.618,0.00185,-100,4294967295,0,0
7.618,0.00206,-100,4294967295,0,0
7.618,0.00229,-100,4294967295,0,0
7.618,0.00254,-100,4294967295,0,0
7.618,0.00282,-100,4294967295,0,0
7.618,0.00314,-100,4294967295,0,0
7.618,0.00349,-100,4294967295,0,0
7.618,0.00387,-100,4294967295,0,0
7.618,0.0043,-100,4294967295,0,0
7.618,0.00478,-100,4294967295,0,0
7.618,0.00531,-100,4294967295,0,0
7.618,0.0059,-100,4294967295,0,0
7.618,0.00656,-100,4294967295,0,0
7.618,0.00729,-100,4294967295,0,0
7.618,0.0081,-100,4294967295,0,0
7.618,0.009,-100,4294967295,0,0
7.618,0.01,-100,4294967295,0,0
7.618,0.01111,-100,4294967295,0,0
7.618,0.01234,-100,4294967295,0,0
7.618,0.01371,-100,4294967295,0,0
7.618,0.01524,-100,4294967295,0,0
7.618,0.01693,-100,4294967295,0,0
7.618,0.01881,-100,4294967295,0,0
7.618,0.0209,-100,4294967295,0,0
7.618,0.02322,-100,4294967295,0,0
7.618,0.0258,-100,4294967295,0,0
7.618,0.02867,-100,4294967295,0,0
7.618,0.03185,-100,4294967295,0,0
7.618,0.03539,-100,4294967295,0,0
7.618,0.03933,-100,4294967295,0,0
7.618,0.04369,-100,4294967295,0,0
7.618,0.04855,-100,4294967295,0,0
7.618,0.05394,-100,4294967295,0,0
7.618,0.05994,-100,4294967295,0,0
7.618,0.0666,-100,4294967295,0,0
7.618,0.074,-100,4294967295,0,0
7.618,0.08222,-100,4294967295,0,0
7.618,0.09136,-100,4294967295,0,0
7.618,0.10151,-100,4294967295,0,0
7.618,0.11278,-100,4294967295,0,0
7.618,0.12532,-100,4294967295,0,0
7.618,0.13924,-100,4294967295,0,0
7.618,0.15471,-100,4294967295,0,0
7.618,0.1719,-100,4294967295,0,0
7.618,0.191,-100,4294967295,0,0
7.618,0.21222,-100,4294967295,0,0
7.618,0.2358,-100,4294967295,0,0
7.618,0.262,-100,4294967295,0,0
7.618,0.29112,-100,4294967295,0,0
7.618,0.32346,-100,4294967295,0,0
7.618,0.3594,-100,4294967295,0,0
7.618,0.39934,-100,4294967295,0,0
7.618,0.44371,-100,4294967295,0,0
7.618,0.49301,-100,4294967295,0,0
7.618,0.54779,-100,4294967295,0,0
7.618,0.60865,-100,4294967295,0,0
7.618,0.67628,-100,4294967295,0,0
7.618,0.75142,-100,4294967295,0,0
7.618,0.83491,-100,4294967295,0,0
7.618,0.92768,-100,4294967295,0,0
7.618,1.0308,-100,4294967295,0,0
7.618,1.1453,-100,4294967295,0,0
7.618,1.2725,-100,4294967295,0,0
7.618,1.4139,-100,4294967295,0,0
7.618,1.571,-100,4294967295,0,0
7.618,1.7456,-100,4294967295,0,0
7.618,1.9396,-100,4294967295,0,0
7.618,2.1551,-100,4294967295,0,0
7.618,2.3945,-100,4294967295,0,0
7.618,2.6606,-100,4294967295,0,0
7.618,2.9562,-100,4294967295,0,0
7.618,3.2846,-100,4294967295,0,0
7.618,3.6496,-100,4294967295,0,0
7.618,4.0551,-100,4294967295,0,0
7.618,4.5057,-100,4294967295,0,0
7.618,5.0063,-100,4294967295,0,0
7.618,5.5626,-100,4294967295,0,0
7.618,6.1806,-100,4294967295,0,0
7.618,6.8674,-100,4294967295,0,0
7.618,7.6304,-100,4294967295,0,0
7.618,8.4782,-100,4294967295,0,0
7.618,9.4203,-100,4294967295,0,0
7.618,10.467,-100,4294967295,0.00055,3.125E-5
7.618,11.63,-100,4294967295,0.008575,0.00059375
7.618,12.922,-100,4294967295,0.70638,0.042178
7.618,14.358,-100,4294967295,5.7942,0.37692
7.618,15.953,-100,4294967295,9.9025,0.70648
7.618,17.726,-100,4294967295,13.251,1.0345
7.618,19.695,-100,4294967295,16.209,1.3857
7.618,21.884,-100,4294967295,18.938,1.7581
7.618,24.315,-100,4294967295,21.491,2.1738
7.618,27.017,-100,4294967295,23.908,2.6283
7.618,30.019,-100,4294967295,26.204,3.1149
7.618,33.354,-100,4294967295,28.401,3.6478
7.618,37.06,-100,4294967295,30.434,4.2194
7.618,41.178,-100,4294967295,32.395,4.8251
7.618,45.754,-100,4294967295,34.213,5.4661
7.618,50.837,-100,4294967295,35.896,6.158
7.618,56.486,-100,4294967295,37.467,6.8769
7.618,62.762,-100,4294967295,38.94,7.6059
7.618,69.736,-100,4294967295,40.251,8.3775
7.618,77.484,-100,4294967295,41.486,9.1456
7.618,86.093,-100,4294967295,42.57,9.9386
7.618,95.659,-100,4294967295,43.574,10.75
7.618,106.29,-100,4294967295,44.438,11.531
7.618,118.1,-100,4294967295,45.232,12.309
7.618,131.22,-100,4294967295,45.912,13.104
7.618,145.8,-100,4294967295,46.523,13.856
7.618,162,-100,4294967295,47.051,14.592
7.618,180,-100,4294967295,47.497,15.317
7.618,200,-100,4294967295,47.833,16.011
8.464,9E-5,-100,4294967295,0,0
8.464,0.0001,-100,4294967295,0,0
8.464,0.00011,-100,4294967295,0,0
8.464,0.00012,-100,4294967295,0,0
8.464,0.00013,-100,4294967295,0,0
8.464,0.00015,-100,4294967295,0,0
8.464,0.00016,-100,4294967295,0,0
8.464,0.00018,-100,4294967295,0,0
8.464,0.0002,-100,4294967295,0,0
8.464,0.00023,-100,4294967295,0,0
8.464,0.00025,-100,4294967295,0,0
8.464,0.00028,-100,4294967295,0,0
8.464,0.00031,-100,4294967295,0,0
8.464,0.00034,-100,4294967295,0,0
8.464,0.00038,-100,4294967295,0,0
8.464,0.00042,-100,4294967295,0,0
8.464,0.00047,-100,4294967295,0,0
8.464,0.00052,-100,4294967295,0,0
8.464,0.00058,-100,4294967295,0,0
8.464,0.00065,-100,4294967295,0,0
8.464,0.00072,-100,4294967295,0,0
8.464,0.0008,-100,4294967295,0,0
8.464,0.00089,-100,4294967295,0,0
8.464,0.00098,-100,4294967295,0,0
8.464,0.00109,-100,4294967295,0,0
8.464,0.00122,-100,4294967295,0,0
8.464,0.00135,-100,4294967295,0,0
8.464,0.0015,-100,4294967295,0,0
8.464,0.00167,-100,4294967295,0,0
8.464,0.00185,-100,4294967295,0,0
8.464,0.00206,-100,4294967295,0,0
8.464,0.00229,-100,4294967295,0,0
8.464,0.00254,-100,4294967295,0,0
8.464,0.00282,-100,4294967295,0,0
8.464,0.00314,-100,4294967295,0,0
8.464,0.00349,-100,4294967295,0,0
8.464,0.00387,-100,4294967295,0,0
8.464,0.0043,-100,4294967295,0,0
8.464,0.00478,-100,4294967295,0,0
8.464,0.00531,-100,4294967295,0,0
8.464,0.0059,-100,4294967295,0,0
8.464,0.00656,-100,4294967295,0,0
8.464,0.00729,-100,4294967295,0,0
8.464,0.0081,-100,4294967295,0,0
8.464,0.009,-100,4294967295,0,0
8.464,0.01,-100,4294967295,0,0
8.464,0.01111,-100,4294967295,0,0
8.464,0.01234,-100,4294967295,0,0
8.464,0.01371,-100,4294967295,0,0
8.464,0.01524,-100,4294967295,0,0
8.464,0.01693,-100,4294967295,0,0
8.464,0.01881,-100,4294967295,0,0
8.464,0.0209,-100,4294967295,0,0
8.464,0.02322,-100,4294967295,0,0
8.464,0.0258,-100,4294967295,0,0
8.464,0.02867,-100,4294967295,0,0
8.464,0.03185,-100,4294967295,0,0
8.464,0.03539,-100,4294967295,0,0
8.464,0.03933,-100,4294967295,0,0
8.464,0.04369,-100,4294967295,0,0
8.464,0.04855,-100,4294967295,0,0
8.464,0.05394,-100,4294967295,0,0
8.464,0.05994,-100,4294967295,0,0
8.464,0.0666,-100,4294967295,0,0
8.464,0.074,-100,4294967295,0,0
8.464,0.08222,-100,4294967295,0,0
8.464,0.09136,-100,4294967295,0,0
8.464,0.10151,-100,4294967295,0,0
8.464,0.11278,-100,4294967295,0,0
8.464,0.12532,-100,4294967295,0,0
8.464,0.13924,-100,4294967295,0,0
8.464,0.15471,-100,4294967295,0,0
8.464,0.1719,-100,4294967295,0,0
8.464,0.191,-100,4294967295,0,0
8.464,0.21222,-100,4294967295,0,0
8.464,0.2358,-100,4294967295,0,0
8.464,0.262,-100,4294967295,0,0
8.464,0.29112,-100,4294967295,0,0
8.464,0.32346,-100,4294967295,0,0
8.464,0.3594,-100,4294967295,0,0
8.464,0.39934,-100,4294967295,0,0
8.464,0.44371,-100,4294967295,0,0
8.464,0.49301,-100,4294967295,0,0
8.464,0.54779,-100,4294967295,0,0
8.464,0.60865,-100,4294967295,0,0
8.464,0.67628,-100,4294967295,0,0
8.464,0.75142,-100,4294967295,0,0
8.464,0.83491,-100,4294967295,0,0
8.464,0.92768,-100,4294967295,0,0
8.464,1.0308,-100,4294967295,0,0
8.464,1.1453,-100,4294967295,0,0
8.464,1.2725,-100,4294967295,0,0
8.464,1.4139,-100,4294967295,0,0
8.464,1.571,-100,4294967295,0,0
8.464,1.7456,-100,4294967295,0,0
8.464,1.9396,-100,4294967295,0,0
8.464,2.1551,-100,4294967295,0,0
8.464,2.3945,-100,4294967295,0,0
8.464,2.6606,-100,4294967295,0,0
8.464,2.9562,-100,4294967295,0,0
8.464,3.2846,-100,4294967295,0,0
8.464,3.6496,-100,4294967295,0,0
8.464,4.0551,-100,4294967295,0,0
8.464,4.5057,-100,4294967295,0,0
8.464,5.0063,-100,4294967295,8.75E-5,1.25E-5
8.464,5.5626,-100,4294967295,0.00010625,6.25E-6
8.464,6.1806,-100,4294967295,0,0
8.464,6.8674,-100,4294967295,0,0
8.464,7.6304,-100,4294967295,0,0
8.464,8.4782,-100,4294967295,0.00015625,2.5E-5
8.464,9.4203,-100,4294967295,0.00145,7.5E-5
8.464,10.467,-100,4294967295,0.00548,0.00028375
8.464,11.63,-100,4294967295,0.13674,0.0076063
8.464,12.922,-100,4294967295,3.6533,0.21689
8.464,14.358,-100,4294967295,8.0933,0.52577
8.464,15.953,-100,4294967295,11.474,0.82247
8.464,17.726,-100,4294967295,14.457,1.1293
8.464,19.695,-100,4294967295,17.152,1.4594
8.464,21.884,-100,4294967295,19.715,1.8276
8.464,24.315,-100,4294967295,22.142,2.2243
8.464,27.017,-100,4294967295,24.463,2.673
8.464,30.019,-100,4294967295,26.673,3.166
8.464,33.354,-100,4294967295,28.764,3.6851
8.464,37.06,-100,4294967295,30.754,4.251
8.464,41.178,-100,4294967295,32.651,4.8711
8.464,45.754,-100,4294967295,34.411,5.5011
8.464,50.837,-100,4294967295,36.09,6.1848
8.464,56.486,-100,4294967295,37.622,6.9006
8.464,62.762,-100,4294967295,39.055,7.6241
8.464,69.736,-100,4294967295,40.372,8.3763
8.464,77.484,-100,4294967295,41.564,9.1723
8.464,86.093,-100,4294967295,42.652,9.9448
8.464,95.659,-100,4294967295,43.588,10.764
8.464,106.29,-100,4294967295,44.478,11.53
8.464,118.1,-100,4294967295,45.255,12.327
8.464,131.22,-100,4294967295,45.941,13.095
8.464,145.8,-100,4294967295,46.543,13.853
8.464,162,-100,4294967295,47.052,14.593
8.464,180,-100,4294967295,47.521,15.308
8.464,200,-100,4294967295,47.84,16.005
9.405,9E-5,-100,4294967295,0,0
9.405,0.0001,-100,4294967295,0,0
9.405,0.00011,-100,4294967295,0,0
9.405,0.00012,-100,4294967295,0,0
9.405,0.00013,-100,4294967295,0,0
9.405,0.00015,-100,4294967295,0,0
9.405,0.00016,-100,4294967295,0,0
9.405,0.00018,-100,4294967295,0,0
9.405,0.0002,-100,4294967295,0,0
9.405,0.00023,-100,4294967295,0,0
9.405,0.00025,-100,4294967295,0,0
9.405,0.00028,-100,4294967295,0,0
9.405,0.00031,-100,4294967295,0,0
9.405,0.00034,-100,4294967295,0,0
9.405,0.00038,-100,4294967295,0,0
9.405,0.00042,-100,4294967295,0,0
9.405,0.00047,-100,4294967295,0,0
9.405,0.00052,-100,4294967295,0,0
9.405,0.00058,-100,4294967295,0,0
9.405,0.00065,-100,4294967295,0,0
9.405,0.00072,-100,4294967295,0,0
9.405,0.0008,-100,4294967295,0,0
9.405,0.00089,-100,4294967295,0,0
9.405,0.00098,-100,4294967295,0,0
9.405,0.00109,-100,4294967295,0,0
9.405,0.00122,-100,4294967295,0,0
9.405,0.00135,-100,4294967295,0,0
9.405,0.0015,-100,4294967295,0,0
9.405,0.00167,-100,4294967295,0,0
9.405,0.00185,-100,4294967295,0,0
9.405,0.00206,-100,4294967295,0,0
9.405,0.00229,-100,4294967295,0,0
9.405,0.00254,-100,4294967295,0,0
9.405,0.00282,-100,4294967295,0,0
9.405,0.00314,-100,4294967295,0,0
9.405,0.00349,-100,4294967295,0,0
9.405,0.00387,-100,4294967295,0,0
9.405,0.0043,-100,4294967295,0,0
9.405,0.00478,-100,4294967295,0,0
9.405,0.00531,-100,4294967295,0,0
9.405,0.0059,-100,4294967295,0,0
9.405,0.00656,-100,4294967295,0,0
9.405,0.00729,-100,4294967295,0,0
9.405,0.0081,-100,4294967295,0,0
9.405,0.009,-100,4294967295,0,0
9.405,0.01,-100,4294967295,0,0
9.405,0.01111,-100,4294967295,0,0
9.405,0.01234,-100,4294967295,0,0
9.405,0.01371,-100,4294967295,0,0
9.405,0.01524,-100,4294967295,0,0
9.405,0.01693,-100,4294967295,0,0
9.405,0.01881,-100,4294967295,0,0
9.405,0.0209,-100,4294967295,0,0
9.405,0.02322,-100,4294967295,0,0
9.405,0.0258,-100,4294967295,0,0
9.405,0.02867,-100,4294967295,0,0
9.405,0.03185,-100,4294967295,0,0
9.405,0.03539,-100,4294967295,0,0
9.405,0.03933,-100,4294967295,0,0
9.405,0.04369,-100,4294967295,0,0
9.405,0.04855,-100,4294967295,0,0
9.405,0.05394,-100,4294967295,0,0
9.405,0.05994,-100,4294967295,0,0
9.405,0.0666,-100,4294967295,0,0
9.405,0.074,-100,4294967295,0,0
9.405,0.08222,-100,4294967295,0,0
9.405,0.09136,-100,4294967295,0,0
9.405,0.10151,-100,4294967295,0,0
9.405,0.11278,-100,4294967295,0,0
9.405,0.12532,-100,4294967295,0,0
9.405,0.13924,-100,4294967295,0,0
9.405,0.15471,-100,4294967295,0,0
9.405,0.1719,-100,4294967295,0,0
9.405,0.191,-100,4294967295,0,0
9.405,0.21222,-100,4294967295,0,0
9.405,0.2358,-100,4294967295,0,0
9.405,0.262,-100,4294967295,0,0
9.405,0.29112,-100,4294967295,0,0
9.405,0.32346,-100,4294967295,0,0
9.405,0.3594,-100,4294967295,0,0
9.405,0.39934,-100,4294967295,0,0
9.405,0.44371,-100,4294967295,0,0
9.405,0.49301,-100,4294967295,0,0
9.405,0.54779,-100,4294967295,0,0
9.405,0.60865,-100,4294967295,0,0
9.405,0.67628,-100,4294967295,0,0
9.405,0.75142,-100,4294967295,0,0
9.405,0.83491,-100,4294967295,0,0
9.405,0.92768,-100,4294967295,0,0
9.405,1.0308,-100,4294967295,0,0
9.405,1.1453,-100,4294967295,0,0
9.405,1.2725,-100,4294967295,0,0
9.405,1.4139,-100,4294967295,0,0
9.405,1.571,-100,4294967295,0,0
9.405,1.7456,-100,4294967295,0,0
9.405,1.9396,-100,4294967295,0,0
9.405,2.1551,-100,4294967295,0,0
9.405,2.3945,-100,4294967295,0,0
9.405,2.6606,-100,4294967295,0,0
9.405,2.9562,-100,4294967295,0,0
9.405,3.2846,-100,4294967295,0,0
9.405,3.6496,-100,4294967295,0,0
9.405,4.0551,-100,4294967295,0,0
9.405,4.5057,-100,4294967295,0,0
9.405,5.0063,-100,4294967295,0,0
9.405,5.5626,-100,4294967295,0,0
9.405,6.1806,-100,4294967295,0,0
9.405,6.8674,-100,4294967295,0,0
9.405,7.6304,-100,4294967295,0,0
9.405,8.4782,-100,4294967295,0.00090625,6.25E-5
9.405,9.4203,-100,4294967295,0.0067881,0.00034375
9.405,10.467,-100,4294967295,0.029669,0.0015781
9.405,11.63,-100,4294967295,1.8333,0.098576
9.405,12.922,-100,4294967295,6.3718,0.37605
9.405,14.358,-100,4294967295,9.8356,0.64412
9.405,15.953,-100,4294967295,12.791,0.9116
9.405,17.726,-100,4294967295,15.493,1.2066
9.405,19.695,-100,4294967295,17.996,1.5278
9.405,21.884,-100,4294967295,20.424,1.8852
9.405,24.315,-100,4294967295,22.736,2.2831
9.405,27.017,-100,4294967295,24.967,2.7251
9.405,30.019,-100,4294967295,27.093,3.2072
9.405,33.354,-100,4294967295,29.122,3.7283
9.405,37.06,-100,4294967295,31.064,4.2842
9.405,41.178,-100,4294967295,32.883,4.8839
9.405,45.754,-100,4294967295,34.63,5.526
9.405,50.837,-100,4294967295,36.238,6.1982
9.405,56.486,-100,4294967295,37.762,6.9161
9.405,62.762,-100,4294967295,39.164,7.6446
9.405,69.736,-100,4294967295,40.454,8.3989
9.405,77.484,-100,4294967295,41.62,9.1653
9.405,86.093,-100,4294967295,42.698,9.958
9.405,95.659,-100,4294967295,43.655,10.757
9.405,106.29,-100,4294967295,44.527,11.56
9.405,118.1,-100,4294967295,45.275,12.326
9.405,131.22,-100,4294967295,45.955,13.098
9.405,145.8,-100,4294967295,46.553,13.859
9.405,162,-100,4294967295,47.059,14.6
9.405,180,-100,4294967295,47.521,15.328
9.405,200,-100,4294967295,47.845,16.023
10.45,9E-5,-100,4294967295,0,0
10.45,0.0001,-100,4294967295,0,0
10.45,0.00011,-100,4294967295,0,0
10.45,0.00012,-100,4294967295,0,0
10.45,0.00013,-100,4294967295,0,0
10.45,0.00015,-100,4294967295,0,0
10.45,0.00016,-100,4294967295,0,0
10.45,0.00018,-100,4294967295,0,0
10.45,0.0002,-100,4294967295,0,0
10.45,0.00023,-100,4294967295,0,0
10.45,0.00025,-100,4294967295,0,0
10.45,0.00028,-100,4294967295,0,0
10.45,0.00031,-100,4294967295,0,0
10.45,0.00034,-100,4294967295,0,0
10.45,0.00038,-100,4294967295,0,0
10.45,0.00042,-100,4294967295,0,0
10.45,0.00047,-100,4294967295,0,0
10.45,0.00052,-100,4294967295,0,0
10.45,0.00058,-100,4294967295,0,0
10.45,0.00065,-100,4294967295,0,0
10.45,0.00072,-100,4294967295,0,0
10.45,0.0008,-100,4294967295,0,0
10.45,0.00089,-100,4294967295,0,0
10.45,0.00098,-100,4294967295,0,0
10.45,0.00109,-100,4294967295,0,0
10.45,0.00122,-100,4294967295,0,0
10.45,0.00135,-100,4294967295,0,0
10.45,0.0015,-100,4294967295,0,0
10.45,0.00167,-100,4294967295,0,0
10.45,0.00185,-100,4294967295,0,0
10.45,0.00206,-100,4294967295,0,0
10.45,0.00229,-100,4294967295,0,0
10.45,0.00254,-100,4294967295,0,0
10.45,0.00282,-100,4294967295,0,0
10.45,0.00314,-100,4294967295,0,0
10.45,0.00349,-100,4294967295,0,0
10.45,0.00387,-100,4294967295,0,0
10.45,0.0043,-100,4294967295,0,0
10.45,0.00478,-100,4294967295,0,0
10.45,0.00531,-100,4294967295,0,0
10.45,0.0059,-100,4294967295,0,0
10.45,0.00656,-100,4294967295,0,0
10.45,0.00729,-100,4294967295,0,0
10.45,0.0081,-100,4294967295,0,0
10.45,0.009,-100,4294967295,0,0
10.45,0.01,-100,4294967295,0,0
10.45,0.01111,-100,4294967295,0,0
10.45,0.01234,-100,4294967295,0,0
10.45,0.01371,-100,4294967295,0,0
10.45,0.01524,-100,4294967295,0,0
10.45,0.01693,-100,4294967295,0,0
10.45,0.01881,-100,4294967295,0,0
10.45,0.0209,-100,4294967295,0,0
10.45,0.02322,-100,4294967295,0,0
10.45,0.0258,-100,4294967295,0,0
10.45,0.02867,-100,4294967295,0,0
10.45,0.03185,-100,4294967295,0,0
10.45,0.03539,-100,4294967295,0,0
10.45,0.03933,-100,4294967295,0,0
10.45,0.04369,-100,4294967295,0,0
10.45,0.04855,-100,4294967295,0,0
10.45,0.05394,-100,4294967295,0,0
10.45,0.05994,-100,4294967295,0,0
10.45,0.0666,-100,4294967295,0,0
10.45,0.074,-100,4294967295,0,0
10.45,0.08222,-100,4294967295,0,0
10.45,0.09136,-100,4294967295,0,0
10.45,0.10151,-100,4294967295,0,0
10.45,0.11278,-100,4294967295,0,0
10.45,0.12532,-100,4294967295,0,0
10.45,0.13924,-100,4294967295,0,0
10.45,0.15471,-100,4294967295,0,0
10.45,0.1719,-100,4294967295,0,0
10.45,0.191,-100,4294967295,0,0
10.45,0.21222,-100,4294967295,0,0
10.45,0.2358,-100,4294967295,0,0
10.45,0.262,-100,4294967295,0,0
10.45,0.29112,-100,4294967295,0,0
10.45,0.32346,-100,4294967295,0,0
10.45,0.3594,-100,4294967295,0,0
10.45,0.39934,-100,4294967295,0,0
10.45,0.44371,-100,4294967295,0,0
10.45,0.49301,-100,4294967295,0,0
10.45,0.54779,-100,4294967295,0,0
10.45,0.60865,-100,4294967295,0,0
10.45,0.67628,-100,4294967295,0,0
10.45,0.75142,-100,4294967295,0,0
10.45,0.83491,-100,4294967295,0,0
10.45,0.92768,-100,4294967295,0,0
10.45,1.0308,-100,4294967295,0,0
10.45,1.1453,-100,4294967295,0,0
10.45,1.2725,-100,4294967295,0,0
10.45,1.4139,-100,4294967295,0,0
10.45,1.571,-100,4294967295,0,0
10.45,1.7456,-100,4294967295,0,0
10.45,1.9396,-100,4294967295,0,0
10.45,2.1551,-100,4294967295,0,0
10.45,2.3945,-100,4294967295,0,0
10.45,2.6606,-100,4294967295,0,0
10.45,2.9562,-100,4294967295,0,0
10.45,3.2846,-100,4294967295,0,0
10.45,3.6496,-100,4294967295,0,0
10.45,4.0551,-100,4294967295,0,0
10.45,4.5057,-100,4294967295,0,0
10.45,5.0063,-100,4294967295,0,0
10.45,5.5626,-100,4294967295,0.0002,6.25E-6
10.45,6.1806,-100,4294967295,0.00023313,7.5E-6
10.45,6.8674,-100,4294967295,0.00045,1.875E-5
10.45,7.6304,-100,4294967295,0.00020625,6.25E-6
10.45,8.4782,-100,4294967295,0.0043338,0.00015125
10.45,9.4203,-100,4294967295,0.0089744,0.0004525
10.45,10.467,-100,4294967295,0.49379,0.024478
10.45,11.63,-100,4294967295,4.6965,0.25629
10.45,12.922,-100,4294967295,8.2836,0.49035
10.45,14.358,-100,4294967295,11.224,0.72363
10.45,15.953,-100,4294967295,13.895,0.98683
10.45,17.726,-100,4294967295,16.363,1.2784
10.45,19.695,-100,4294967295,18.783,1.5918
10.45,21.884,-100,4294967295,21.062,1.9441
10.45,24.315,-100,4294967295,23.276,2.334
10.45,27.017,-100,4294967295,25.404,2.7636
10.45,30.019,-100,4294967295,27.472,3.2396
10.45,33.354,-100,4294967295,29.438,3.7544
10.45,37.06,-100,4294967295,31.316,4.3223
10.45,41.178,-100,4294967295,33.125,4.928
10.45,45.754,-100,4294967295,34.813,5.5492
10.45,50.837,-100,4294967295,36.407,6.2252
10.45,56.486,-100,4294967295,37.905,6.9145
10.45,62.762,-100,4294967295,39.271,7.6591
10.45,69.736,-100,4294967295,40.542,8.3967
10.45,77.484,-100,4294967295,41.703,9.1771
10.45,86.093,-100,4294967295,42.769,9.9679
10.45,95.659,-100,4294967295,43.697,10.741
10.45,106.29,-100,4294967295,44.568,11.532
10.45,118.1,-100,4294967295,45.324,12.324
10.45,131.22,-100,4294967295,45.989,13.09
10.45,145.8,-100,4294967295,46.569,13.85
10.45,162,-100,4294967295,47.089,14.607
10.45,180,-100,4294967295,47.54,15.324
10.45,200,-100,4294967295,47.857,16.027
11.611,9E-5,-100,4294967295,0,0
11.611,0.0001,-100,4294967295,0,0
11.611,0.00011,-100,4294967295,0,0
11.611,0.00012,-100,4294967295,0,0
11.611,0.00013,-100,4294967295,0,0
11.611,0.00015,-100,4294967295,0,0
11.611,0.00016,-100,4294967295,0,0
11.611,0.00018,-100,4294967295,0,0
11.611,0.0002,-100,4294967295,0,0
11.611,0.00023,-100,4294967295,0,0
11.611,0.00025,-100,4294967295,0,0
11.611,0.00028,-100,4294967295,0,0
11.611,0.00031,-100,4294967295,0,0
11.611,0.00034,-100,4294967295,0,0
11.611,0.00038,-100,4294967295,0,0
11.611,0.00042,-100,4294967295,0,0
11.611,0.00047,-100,4294967295,0,0
11.611,0.00052,-100,4294967295,0,0
11.611,0.00058,-100,4294967295,0,0
11.611,0.00065,-100,4294967295,0,0
11.611,0.00072,-100,4294967295,0,0
11.611,0.0008,-100,4294967295,0,0
11.611,0.00089,-100,4294967295,0,0
11.611,0.00098,-100,4294967295,0,0
11.611,0.00109,-100,4294967295,0,0
11.611,0.00122,-100,4294967295,0,0
11.611,0.00135,-100,4294967295,0,0
11.611,0.0015,-100,4294967295,0,0
11.611,0.00167,-100,4294967295,0,0
11.611,0.00185,-100,4294967295,0,0
11.611,0.00206,-100,4294967295,0,0
11.611,0.00229,-100,4294967295,0,0
11.611,0.00254,-100,4294967295,0,0
11.611,0.00282,-100,4294967295,0,0
11.611,0.00314,-100,4294967295,0,0
11.611,0.00349,-100,4294967295,0,0
11.611,0.00387,-100,4294967295,0,0
11.611,0.0043,-100,4294967295,0,0
11.611,0.00478,-100,4294967295,0,0
11.611,0.00531,-100,4294967295,0,0
11.611,0.0059,-100,4294967295,0,0
11.611,0.00656,-100,4294967295,0,0
11.611,0.00729,-100,4294967295,0,0
11.611,0.0081,-100,4294967295,0,0
11.611,0.009,-100,4294967295,0,0
11.611,0.01,-100,4294967295,0,0
11.611,0.01111,-100,4294967295,0,0
11.611,0.01234,-100,4294967295,0,0
11.611,0.01371,-100,4294967295,0,0
11.611,0.01524,-100,4294967295,0,0
11.611,0.01693,-100,4294967295,0,0
11.611,0.01881,-100,4294967295,0,0
11.611,0.0209,-100,4294967295,0,0
11.611,0.02322,-100,4294967295,0,0
11.611,0.0258,-100,4294967295,0,0
11.611,0.02867,-100,4294967295,0,0
11.611,0.03185,-100,4294967295,0,0
11.611,0.03539,-100,4294967295,0,0
11.611,0.03933,-100,4294967295,0,0
11.611,0.04369,-100,4294967295,0,0
11.611,0.04855,-100,4294967295,0,0
11.611,0.05394,-100,4294967295,0,0
11.611,0.05994,-100,4294967295,0,0
11.611,0.0666,-100,4294967295,0,0
11.611,0.074,-100,4294967295,0,0
11.611,0.08222,-100,4294967295,0,0
11.611,0.09136,-100,4294967295,0,0
11.611,0.10151,-100,4294967295,0,0
11.611,0.11278,-100,4294967295,0,0
11.611,0.12532,-100,4294967295,0,0
11.611,0.13924,-100,4294967295,0,0
11.611,0.15471,-100,4294967295,0,0
11.611,0.1719,-100,4294967295,0,0
11.611,0.191,-100,4294967295,0,0
11.611,0.21222,-100,4294967295,0,0
11.611,0.2358,-100,4294967295,0,0
11.611,0.262,-100,4294967295,0,0
11.611,0.29112,-100,4294967295,0,0
11.611,0.32346,-100,4294967295,0,0
11.611,0.3594,-100,4294967295,0,0
11.611,0.39934,-100,4294967295,0,0
11.611,0.44371,-100,4294967295,0,0
11.611,0.49301,-100,4294967295,0,0
11.611,0.54779,-100,4294967295,0,0
11.611,0.60865,-100,4294967295,0,0
11.611,0.67628,-100,4294967295,0,0
11.611,0.75142,-100,4294967295,0,0
11.611,0.83491,-100,4294967295,0,0
11.611,0.92768,-100,4294967295,0,0
11.611,1.0308,-100,4294967295,0,0
11.611,1.1453,-100,4294967295,0,0
11.611,1.2725,-100,4294967295,0,0
11.611,1.4139,-100,4294967295,0,0
11.611,1.571,-100,4294967295,0,0
11.611,1.7456,-100,4294967295,0,0
11.611,1.9396,-100,4294967295,0,0
11.611,2.1551,-100,4294967295,0,0
11.611,2.3945,-100,4294967295,0,0
11.611,2.6606,-100,4294967295,0,0
11.611,2.9562,-100,4294967295,0,0
11.611,3.2846,-100,4294967295,0,0
11.611,3.6496,-100,4294967295,0,0
11.611,4.0551,-100,4294967295,0,0
11.611,4.5057,-100,4294967295,0,0
11.611,5.0063,-100,4294967295,0,0
11.611,5.5626,-100,4294967295,0.00014375,0
